date,aqi_index,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,pressure,wind_speed,day_of_week,month,season,is_weekend,aqi_lag_1,aqi_lag_2,aqi_lag_7,aqi_3day_avg,aqi_7day_avg,aqi_30day_avg,temp_humidity_interaction,pressure_wind_interaction,pm25_pm10_ratio,co_no2_ratio
2024-11-12,168.33674042852124,1505.0966666666666,15.53125,38.85666666666666,43.745000000000005,10.777916666666668,89.07666666666667,191.1370833333333,13.135416666666666,26.9,67.0,1012.0,6.1,1,11,4,0,152.9080655075518,111.62282244556114,170.10281436599928,144.28920946054473,126.16559655949665,146.8571127573767,1802.3,6173.2,0.46603550000439226,38.73457908378025
2024-11-13,182.77125922023183,2115.369166666667,21.607916666666668,56.334583333333335,36.55,15.487916666666663,117.0325,196.44916666666663,18.375416666666663,26.8,58.0,1013.2,7.2,2,11,4,0,168.33674042852124,152.9080655075518,154.64165349490693,168.00535505210163,130.1841116631145,148.85234311642424,1554.4,7295.040000000001,0.5957393527804598,37.55009807385757
2024-11-14,174.15237091675448,2112.4479166666665,17.930833333333332,58.149166666666666,46.809583333333336,17.455000000000002,100.34,146.49208333333334,19.68875,26.9,55.0,1013.6,7.7,3,11,4,0,182.77125922023183,168.33674042852124,108.56134840871022,175.0867901885025,139.55425773569223,150.18392352696793,1479.5,7804.72,0.6849516849776182,36.32808518904395
2024-11-15,149.84815745393638,1069.9225,6.49125,32.33708333333333,70.51208333333334,12.045416666666666,55.33833333333334,88.50083333333333,10.170416666666666,26.7,67.0,1013.1,6.4,4,11,4,0,174.15237091675448,182.77125922023183,95.79837267525036,168.92392919697423,147.27565556121883,150.16713522331634,1788.8999999999999,6483.84,0.6252860071906743,33.08654821724651
2024-11-16,157.09660168598526,1361.7083333333333,7.458333333333333,41.53333333333333,52.58583333333333,9.5625,67.3075,125.97333333333334,9.498333333333331,26.7,68.0,1013.5,7.0,5,11,4,1,149.84815745393638,174.15237091675448,91.29017295597484,160.36571001889203,156.6765739512203,150.49710981677677,1815.6,7094.5,0.5342995829728547,32.78591413838088
2024-11-17,201.34767267267267,2690.594583333333,9.082916666666668,82.49666666666667,70.42833333333333,23.78708333333333,150.85083333333333,224.7383333333333,19.73333333333333,27.2,53.0,1014.7,7.5,6,11,4,1,157.09660168598526,149.84815745393638,111.62282244556114,169.43081060419811,169.49440969795052,152.80849903749933,1441.6,7610.25,0.671228759351711,32.61458504245119
2024-11-18,305.9652777777777,4392.067916666667,17.014166666666664,140.33208333333334,63.16666666666666,51.6475,255.51041666666663,349.19,42.82749999999999,26.8,53.0,1015.4,7.5,0,11,4,0,201.34767267267267,157.09660168598526,152.9080655075518,221.46985071214522,191.35972573655422,159.46748941751142,1420.4,7615.5,0.7317231763078652,31.297674637498496
2024-11-19,210.449512012012,2985.9933333333333,13.13,90.895,66.48791666666666,30.616666666666664,160.03541666666666,223.2995833333333,30.07708333333333,26.1,59.0,1014.4,6.8,1,11,4,0,305.9652777777777,201.34767267267267,168.33674042852124,239.2541541541541,197.37583596276718,161.59174035894895,1539.9,6897.92,0.7166847943065212,32.851018213128505
2024-11-20,186.15410080786796,2553.1854166666667,18.7175,69.57375,50.872083333333336,23.7875,123.58416666666666,173.07500000000002,23.977083333333336,25.9,67.0,1014.0,6.7,2,11,4,0,210.449512012012,305.9652777777777,182.77125922023183,234.1896301992192,197.85909904671522,162.5742347769057,1735.3,6793.8,0.7140497816126932,36.69753865458061
2024-11-21,168.70312170706006,1823.027916666667,15.0825,47.21458333333333,55.76375,13.445833333333333,89.78625,126.755,12.860833333333332,26.2,65.0,1013.4,7.7,3,11,4,0,186.15410080786796,210.449512012012,174.15237091675448,188.4355781756467,197.08063487390172,162.80996119729627,1703.0,7803.18,0.7083448328796116,38.611542225939196
2024-11-22,161.25932121531437,1602.7291666666667,13.542916666666668,44.25208333333333,57.22625,11.927916666666668,75.36958333333334,104.555,11.723333333333334,26.4,65.0,1013.8,7.5,4,11,4,0,168.70312170706006,186.15410080786796,149.84815745393638,172.0388479100808,198.71080112552718,162.7525300868525,1716.0,7603.5,0.7208606246709647,36.21816216822571
2024-11-23,147.33557370184252,1231.80875,6.928333333333334,37.443333333333335,53.01083333333333,8.84875,54.31791666666666,77.92458333333333,9.593333333333334,26.1,67.0,1014.5,6.5,5,11,4,1,161.25932121531437,168.70312170706006,157.09660168598526,159.099338874739,197.3163685563639,162.20192450167357,1748.7,6594.25,0.6970575092747902,32.89794490613518
2024-11-24,500.0,2500.891666666667,15.786666666666669,72.07958333333333,47.55583333333333,18.186666666666667,115.45666666666666,154.89,17.138333333333332,25.7,50.0,1015.3,6.6,6,11,4,1,147.33557370184252,161.25932121531437,201.34767267267267,269.5316316390523,239.98098674598208,173.85013400161583,1285.0,6700.98,0.7454107167748464,34.6962553932227
2024-11-25,264.2871621621622,4004.87625,23.87333333333333,118.42791666666666,53.43833333333333,49.36166666666667,214.3625,282.6025,40.99,25.6,62.0,1014.7,5.7,0,11,4,0,500.0,147.33557370184252,305.9652777777777,303.8742452880016,234.02697022946558,176.86470160696737,1587.2,5783.790000000001,0.7585300881679033,33.816994581229835
2024-11-26,227.88063063063063,3617.6845833333336,40.083333333333336,87.07375,38.22208333333333,24.3925,177.625,240.25583333333336,28.77583333333333,26.4,72.0,1013.2,6.2,1,11,4,0,264.2871621621622,500.0,210.449512012012,330.7225975975976,236.51713003212538,178.66528181309553,1900.8,6281.84,0.7393160731887214,41.54736119422871
2024-11-27,158.2125263435195,1455.8637500000002,9.442083333333334,42.9475,45.37416666666667,9.660416666666666,69.46875,122.29875,11.149166666666666,25.7,76.0,1013.9,5.7,2,11,4,0,227.88063063063063,264.2871621621622,186.15410080786796,216.79343971210412,232.52547653721848,178.5104536313838,1953.2,5779.2300000000005,0.5680250160526987,33.898683650999864
2024-11-28,192.2205830698981,2886.4150000000004,27.581666666666667,77.28625,37.23083333333334,17.764583333333334,135.33333333333334,181.15166666666667,15.851666666666668,25.4,73.0,1014.6,6.0,3,11,4,0,158.2125263435195,227.88063063063063,168.70312170706006,192.77124668134942,235.88511387476677,179.4521230787553,1854.1999999999998,6087.6,0.7470719705565025,37.34706966184711
2024-11-29,179.38260888654725,2477.805,21.68208333333333,67.91791666666667,42.42333333333334,22.59625,110.46958333333332,151.63833333333335,17.31,25.9,49.0,1013.8,8.1,4,11,4,0,192.2205830698981,158.2125263435195,161.25932121531437,176.6052394333216,238.47415497065717,180.11047631608113,1269.1,8211.779999999999,0.7285069690260356,36.48234641351612
2024-11-30,181.48967773094483,1582.7016666666666,5.389583333333333,41.81333333333333,82.41333333333334,33.279583333333335,114.55041666666666,189.8525,15.456666666666663,24.8,41.0,1012.0,7.3,5,11,4,1,179.38260888654725,192.2205830698981,147.33557370184252,184.36428989579676,243.35331268910036,180.7079883170178,1016.8000000000001,7387.599999999999,0.60336532868043,37.85160145444193
2024-12-01,235.10247747747744,2658.8833333333337,5.112916666666666,79.27041666666666,71.115,42.53833333333333,184.9125,260.96125,28.456666666666667,25.1,40.0,1012.5,7.2,6,12,1,1,181.48967773094483,179.38260888654725,500.0,198.65825469832316,205.51080947159713,183.40062929440194,1004.0,7290.0,0.7085822101611553,33.541936722397246
2024-12-02,234.8803303303304,2997.6766666666667,15.491666666666667,79.20541666666666,64.96041666666666,39.63666666666666,184.68833333333336,264.5441666666667,36.95916666666667,25.6,43.0,1014.7,12.5,0,12,1,0,235.10247747747744,181.48967773094483,264.2871621621622,217.1574951795842,201.30983349562118,186.8575920205509,1100.8,12683.75,0.6981379894416951,37.84686395168432
2024-12-03,188.53588777219423,1015.8220833333334,0.8904166666666665,23.112916666666667,100.34416666666664,20.22625,93.24708333333332,151.16291666666666,11.679166666666667,25.1,43.0,1015.6,11.5,1,12,1,0,234.8803303303304,235.10247747747744,227.88063063063063,219.50623186000067,195.68915594441597,187.9982428224176,1079.3,11679.4,0.6168648023780205,43.95040461716985
2024-12-04,180.71044520547943,1384.0991666666666,0.6745833333333334,33.15208333333333,94.98,24.826666666666668,113.04125,175.89416666666668,16.51625,24.2,52.0,1014.8,6.1,2,12,1,0,188.53588777219423,234.8803303303304,158.2125263435195,201.37555443600135,198.90314435326738,188.03490963543717,1258.3999999999999,6190.28,0.6426662776802361,41.74998931439736
2024-12-05,230.5368993993994,3069.4408333333336,18.2225,79.32791666666667,54.405,26.51708333333333,180.30541666666667,247.08666666666667,29.746666666666663,23.1,55.0,1013.3,6.7,3,12,1,0,180.71044520547943,188.53588777219423,192.2205830698981,199.92774412569102,204.37690382891043,190.0493791365505,1270.5,6789.11,0.7297253970412863,38.69307204345164
2024-12-06,278.32785285285286,3824.075,26.585,102.01875,59.05375,37.26208333333333,228.53083333333333,299.4241666666667,33.29625,22.4,25.0,1012.7,8.3,4,12,1,0,230.5368993993994,180.71044520547943,179.38260888654725,229.85839915257725,218.51193868123977,194.17225244848203,560.0,8405.410000000002,0.7632344279829302,37.48404055642673
2024-12-07,179.94627239199156,2578.497083333333,22.905416666666667,67.11791666666666,54.15875,28.71,111.56125,157.61625,30.98375,21.9,14.0,1014.8,10.5,5,12,1,1,278.32785285285286,230.5368993993994,181.48967773094483,229.6036748814146,218.29145220424647,196.55174991459143,306.59999999999997,10655.4,0.7078029663324501,38.417417777159585
2024-12-08,144.20248881431766,878.1358333333333,1.62875,27.18958333333333,83.23708333333333,20.340416666666663,37.67375,76.38625,12.500416666666666,20.4,25.0,1016.9,7.4,6,12,1,1,179.94627239199156,278.32785285285286,235.10247747747744,200.8255380197207,205.3057395380808,198.1652204525603,509.99999999999994,7525.06,0.49320066774844074,32.296773005712126
2024-12-09,232.23521021021023,3790.695833333333,31.163750000000004,107.47458333333331,39.07875,52.03416666666666,182.01916666666668,268.01708333333335,47.55041666666667,20.4,27.0,1017.1,6.7,0,12,1,0,144.20248881431766,179.94627239199156,234.8803303303304,185.46132380550648,204.9278652352065,202.86338836103485,550.8,6814.570000000001,0.6791327020045077,35.27062567254467
2024-12-10,212.8600975975976,3338.138333333334,23.47625,93.00791666666667,52.70791666666667,57.76625000000001,162.46791666666667,235.97,40.709583333333335,20.2,32.0,1016.8,6.3,1,12,1,0,232.23521021021023,144.20248881431766,188.53588777219423,196.43259887404182,208.40275235312123,206.23796419943605,646.4,6405.839999999999,0.6885108953602398,35.89090495818827
2024-12-11,215.774024024024,3081.957083333333,19.13125,84.39666666666666,55.90291666666667,51.6775,165.40833333333333,236.18125,37.10125,19.4,27.0,1017.7,8.5,2,12,1,0,212.8600975975976,232.23521021021023,180.71044520547943,220.28977727727727,213.41183504148475,208.3334961499851,523.8,8650.45,0.7003448945798553,36.51752099390748
2024-12-12,165.69806375131716,1542.6479166666668,5.1345833333333335,43.404583333333335,79.05791666666667,31.610416666666666,83.96625,134.38541666666666,21.575,19.3,27.0,1018.7,13.8,3,12,1,0,215.774024024024,212.8600975975976,230.5368993993994,198.11072845764625,204.14914423461582,208.245540260745,521.1,14058.060000000001,0.6248166762280133,35.54112867017972
2024-12-13,211.95711275026343,943.2229166666666,1.0504166666666668,23.67333333333333,115.60333333333334,28.142916666666665,79.09583333333333,136.63750000000002,11.067916666666669,19.7,26.0,1017.9,11.3,4,12,1,0,165.69806375131716,215.774024024024,278.32785285285286,197.80973350853483,194.66760993424597,209.2184020450794,512.1999999999999,11502.27,0.57887353584821,39.843264298369576
2024-12-14,221.69020021074817,1129.0320833333333,0.735,27.231666666666666,124.93333333333334,32.107083333333335,104.28375,163.02458333333334,12.92,19.4,29.0,1018.0,7.3,5,12,1,1,211.95711275026343,165.69806375131716,179.94627239199156,199.78179223744291,200.6310281940683,210.80299635487918,562.5999999999999,7431.4,0.6396811280117909,41.46026226353159
2024-12-15,240.86715465465463,3075.8387500000003,15.985833333333334,80.46249999999999,69.1775,33.21958333333333,190.72958333333327,247.4220833333333,35.85,20.5,32.0,1016.7,6.3,6,12,1,1,221.69020021074817,211.95711275026343,144.20248881431766,224.83815587188874,214.4402661712593,213.83696292823646,656.0,6405.21,0.7708672564425476,38.226984145074
2024-12-16,304.3,4194.577916666666,35.09166666666666,102.84708333333332,57.19,51.14041666666666,253.83,341.3525,47.94,20.2,35.0,1015.9,6.7,0,12,1,0,240.86715465465463,221.69020021074817,232.23521021021023,255.6191182884676,224.7352361412293,218.74374287203693,707.0,6806.53,0.7436008210175674,40.78460701007136
2024-12-17,246.1454204204204,3293.6341666666667,18.44458333333333,93.30666666666669,60.859166666666674,43.95875,196.0558333333333,281.9370833333333,38.77375,20.7,27.0,1014.6,7.5,1,12,1,0,304.3,240.86715465465463,212.8600975975976,263.77085835835834,229.49028225877538,220.2370011302952,558.9,7609.5,0.6953885963491668,35.29902255681241
2024-12-18,181.9961143308746,2174.3370833333333,6.884166666666666,67.94541666666667,62.025416666666665,34.77916666666667,115.53125,169.78541666666666,26.51333333333333,19.8,35.0,1014.6,7.4,2,12,1,0,246.1454204204204,304.3,215.774024024024,244.14717825043166,224.6648665883255,216.10469568206508,693.0,7508.040000000001,0.6804544912497619,32.00123213607149
2024-12-19,191.0749692658939,2151.8070833333336,6.796666666666667,58.899166666666666,73.21041666666666,30.000416666666663,133.11458333333334,183.97333333333333,27.2375,19.3,32.0,1016.2,10.2,3,12,1,0,181.9961143308746,246.1454204204204,165.69806375131716,206.40550133906297,228.2901388046936,215.4588775905278,617.6,10365.24,0.7235536813837857,36.5337434904216
2024-12-20,500.0,1648.6245833333332,2.3266666666666667,43.97625,99.03333333333336,35.26625,119.12125,154.66666666666666,20.4475,18.5,30.0,1015.2,10.2,4,12,1,0,191.0749692658939,181.9961143308746,211.95711275026343,291.0236945322561,269.4391226975131,225.9204075635989,555.0,10355.039999999999,0.77018049071004,37.48897520466975
2024-12-21,197.7121021775544,1345.4358333333332,1.1954166666666668,32.20125,104.07083333333333,26.574166666666667,99.14458333333332,130.38541666666666,16.604166666666668,19.3,47.0,1013.5,6.6,5,12,1,1,500.0,191.0749692658939,221.69020021074817,296.2623571478161,266.0136801213426,226.88737357928204,907.1,6689.099999999999,0.7603962552530126,41.78209825864633
2024-12-22,187.39545135230065,2042.9083333333333,4.125,57.00333333333333,75.205,19.572916666666668,125.98833333333334,164.42666666666665,20.6825,19.1,51.0,1015.3,7.1,6,12,1,1,197.7121021775544,500.0,240.86715465465463,295.03585117661834,258.3748653638634,227.75857791718155,974.1,7208.629999999999,0.7662281010811623,35.83840063437693
2024-12-23,258.3474099099099,3273.883333333333,18.0575,89.36625,67.01208333333334,39.70708333333334,208.36875,279.77916666666664,35.36333333333334,19.1,39.0,1018.1,10.2,0,12,1,0,187.39545135230065,197.7121021775544,304.3,214.48498781325497,251.8102096367077,231.45897245745047,744.9000000000001,10384.619999999999,0.7447614907778046,36.6344486503449
2024-12-24,206.64068756585883,1283.6854166666667,1.4370833333333335,29.66708333333333,110.50708333333334,24.974166666666665,115.77,145.13,15.117916666666666,18.7,40.0,1019.3,11.6,1,12,1,0,258.3474099099099,187.39545135230065,246.1454204204204,217.4611829426898,246.16667637177034,221.68032870964578,748.0,11823.88,0.7976986095383545,43.26968576498581
2024-12-25,219.26301369863015,1207.4708333333333,0.9566666666666668,25.554166666666664,122.60666666666668,25.87833333333333,121.18041666666666,151.98708333333337,12.56375,18.8,38.0,1020.0,10.7,2,12,1,0,206.64068756585883,258.3474099099099,181.9961143308746,228.08370372479962,251.49051913859253,220.17952376086137,714.4,10914.0,0.797307331726277,47.251424858903974
2024-12-26,204.86854583772396,1374.6420833333334,1.330833333333333,32.202083333333334,108.80833333333334,28.39208333333333,116.20791666666666,146.40916666666666,16.02875,18.8,34.0,1019.8,6.3,3,12,1,0,219.26301369863015,206.64068756585883,191.0749692658939,210.25741570073762,253.46103007742542,219.4124542677645,639.2,6424.74,0.7937202192914591,42.687984700120815
2024-12-27,277.7241741741741,4292.487916666667,34.52708333333333,117.24875000000002,47.74541666666667,47.27708333333334,227.92166666666665,289.2316666666666,47.81375,18.7,37.0,1019.8,6.8,4,12,1,0,204.86854583772396,219.26301369863015,500.0,233.95191123684273,221.707340673736,223.3961758621196,691.9,6934.639999999999,0.7880245911707757,36.61009503347858
2024-12-28,196.6877239199157,2642.75,11.55375,73.05041666666666,55.747083333333336,29.990416666666665,143.985,193.83666666666667,30.250833333333333,19.2,29.0,1020.3,9.2,5,12,1,1,277.7241741741741,204.86854583772396,197.7121021775544,226.4268146439379,221.56100092264475,223.54508055712023,556.8,9386.759999999998,0.7428161128296189,36.177068994444674
2024-12-29,175.74482788900596,1718.9991666666667,6.361666666666667,44.355,87.28416666666668,31.282083333333333,103.42416666666666,162.6,21.885416666666668,19.6,35.0,1019.1,7.5,6,12,1,1,196.6877239199157,277.7241741741741,187.39545135230065,216.71890866103192,219.89662614217409,223.4238211905355,686.0,7643.25,0.6360649817380177,38.755475772994956
2024-12-30,500.0,2953.4491666666668,12.034999999999998,87.02375,69.44625,49.35208333333333,175.56625,254.9970833333333,35.78208333333333,20.0,35.0,1018.7,6.5,0,12,1,0,175.74482788900596,196.6877239199157,258.3474099099099,290.81085060297386,254.4184247264727,234.04083193283734,700.0,6621.55,0.688502970373179,33.938426380479356
2024-12-31,278.9703453453453,4122.256666666667,31.949583333333333,112.17083333333332,44.364583333333336,59.01791666666667,229.17916666666667,309.55583333333334,48.490833333333335,20.4,36.0,1017.2,8.2,1,12,1,0,500.0,175.74482788900596,206.64068756585883,318.2383910781171,264.751232980685,235.5030941950996,734.4,8341.039999999999,0.7403484000236412,36.74980837190469
2025-01-01,208.98986486486487,2157.92625,3.06375,63.41791666666666,77.44041666666666,45.83625,158.5625,236.3108333333333,26.11208333333333,19.9,47.0,1016.7,6.4,2,1,1,0,278.9703453453453,500.0,219.26301369863015,329.3200700700701,263.28364029014716,234.6400786795841,935.3,6506.880000000001,0.6709912410377946,34.02707514526665
2025-01-02,408.42004669779857,5196.4920833333335,28.882500000000004,148.03,39.16416666666667,51.85541666666666,361.735,461.1820833333333,49.11208333333334,20.4,59.0,1016.2,7.0,3,1,1,0,208.98986486486487,278.9703453453453,204.86854583772396,298.79341896933624,292.36242612730064,241.96955064377093,1203.6,7113.400000000001,0.7843648144374686,35.10431701836801
2025-01-03,258.9960960960961,2381.2854166666666,9.58125,57.32791666666666,111.06208333333336,27.36875,209.0233333333333,270.53208333333333,21.24083333333333,19.9,49.0,1015.1,9.0,4,1,1,0,408.42004669779857,208.98986486486487,277.7241741741741,292.1353358862532,289.68698640186096,244.57907234012478,975.0999999999999,9135.9,0.7726378697315153,41.53797161293486
2025-01-04,131.43827470686767,1064.6395833333331,1.6675000000000002,30.1925,76.79916666666666,12.680833333333332,47.86166666666667,69.97583333333334,11.435,17.8,46.0,1016.6,6.9,5,1,1,1,258.9960960960961,408.42004669779857,196.6877239199157,266.2848058335874,280.36563651428264,241.27578485037375,818.8000000000001,7014.540000000001,0.6839742194237408,35.26172221815388
2025-01-05,191.5964655778012,2547.342916666667,11.029166666666669,70.44458333333334,56.68833333333333,31.35125,134.12458333333333,176.0716666666667,29.124166666666667,18.5,34.0,1018.9,7.2,6,1,1,1,131.43827470686767,258.9960960960961,175.74482788900596,194.01027879358833,282.63015618411055,238.384738607872,629.0,7336.08,0.761761304988908,36.16094751319729
2025-01-06,183.8865384615385,2293.1091666666666,10.774583333333332,58.89958333333333,76.00333333333333,32.99,119.1925,161.56958333333333,30.451666666666668,18.8,25.0,1019.0,6.8,0,1,1,0,191.5964655778012,131.43827470686767,500.0,168.9737595820691,237.4710902500446,238.51608081019023,470.0,6929.2,0.7377162012999587,38.93251866921778
2025-01-07,193.30402177730943,2778.767916666666,13.371666666666668,76.47791666666667,56.435833333333335,38.50541666666667,137.43166666666667,191.4391666666667,35.92958333333333,17.9,46.0,1016.1,6.4,1,1,1,0,183.8865384615385,191.5964655778012,278.9703453453453,189.59567527221637,225.2330440260395,240.15279857562334,823.4,6503.040000000001,0.7178868793765457,36.33425178726863
2025-01-08,323.11726726726727,4221.281666666667,19.98125,119.15375,72.85083333333334,51.290416666666665,272.8183333333333,338.75166666666667,43.43416666666667,18.8,44.0,1014.9,5.6,2,1,1,0,193.30402177730943,183.8865384615385,208.98986486486487,233.43594250203842,241.5369586549541,243.18220047752524,827.2,5683.44,0.8053638088707151,35.427182369329415
2025-01-09,387.3809684684685,5246.00375,32.47541666666667,137.60583333333332,55.17083333333333,58.41291666666667,337.66625,439.82875,46.80708333333334,20.1,39.0,1015.9,7.3,3,1,1,0,323.11726726726727,193.30402177730943,408.42004669779857,301.26741917101504,238.5313760507641,248.99956283988757,783.9000000000001,7416.07,0.7677220946386017,38.12341079443039
2025-01-10,287.31655405405405,3506.978333333333,9.417083333333332,92.45791666666666,71.71958333333333,41.435833333333335,237.60125,299.95416666666665,39.645,19.9,45.0,1017.0,5.9,4,1,1,0,387.3809684684685,323.11726726726727,258.9960960960961,332.60492992992994,242.5771557590438,251.3843138408886,895.4999999999999,6000.3,0.7921251831514531,37.93053555431396
2025-01-11,256.4306681681681,3196.00125,14.2175,86.35291666666666,60.20625,34.02333333333333,206.4345833333333,278.85541666666666,34.10125,19.9,32.0,1019.2,10.1,5,1,1,1,287.31655405405405,387.3809684684685,131.43827470686767,310.37606356356355,260.433211967801,254.40873398811698,636.8,10293.92,0.7402925324552866,37.01092373435458
2025-01-12,194.4628768844221,1779.0791666666669,6.628333333333334,42.85458333333333,102.75125,34.57041666666667,132.82083333333333,181.00041666666667,20.194166666666664,18.4,46.0,1019.2,12.2,6,1,1,1,256.4306681681681,287.31655405405405,191.5964655778012,246.07003303554805,260.8426992973183,253.82559279258888,846.4,12434.24,0.7338150654322707,41.51432558133241
